,road,chainage,lrp,lat,lon,gap,type,name,condition,bridgedual,idx,crossing
30508,Z1047,0.0523141520079931,LRP_CROSS_72064,23.28230664171922,91.12603231889247,,Crossing,Road Start from R141 at HarishChar Bazar,,,72064,72063
14480,R141,14.868570054995088,LRP_CROSS_72065,23.230221413828758,91.1260031209642,,Crossing,Start of road from R 140 at Lalmai.,,,72065,72066
14820,R144,3.112987500391659,LRP_CROSS_72066,23.230221413828758,91.1260031209642,,Crossing,Road start R 141  left at Laksam model collage road,,,72066,72065
14480,R141,14.868570054995088,LRP_CROSS_72067,23.230221413828758,91.1260031209642,,Crossing,Start of road from R 140 at Lalmai.,,,72067,72068
30376,Z1045,20.68154593347804,LRP_CROSS_72068,23.230221413828758,91.1260031209642,,Crossing,Start of road at Chouddagram at Intersection with N1,,,72068,72067
14480,R141,14.868570054995088,LRP_CROSS_72069,23.230221413828758,91.1260031209642,,Crossing,Start of road from R 140 at Lalmai.,,,72069,72070
30525,Z1048,0.6413887674826354,LRP_CROSS_72070,23.230221413828758,91.1260031209642,,Crossing,"Start of road at Daulatganj, Laksam",,,72070,72069
14820,R144,3.112987500391659,LRP_CROSS_72071,23.230221413828758,91.1260031209642,,Crossing,Road start R 141  left at Laksam model collage road,,,72071,72072
30376,Z1045,20.68154593347804,LRP_CROSS_72072,23.230221413828758,91.1260031209642,,Crossing,Start of road at Chouddagram at Intersection with N1,,,72072,72071
14820,R144,3.112987500391659,LRP_CROSS_72073,23.230221413828758,91.1260031209642,,Crossing,Road start R 141  left at Laksam model collage road,,,72073,72074
30525,Z1048,0.6413887674826354,LRP_CROSS_72074,23.230221413828758,91.1260031209642,,Crossing,"Start of road at Daulatganj, Laksam",,,72074,72073
30376,Z1045,20.68154593347804,LRP_CROSS_72075,23.230221413828758,91.1260031209642,,Crossing,Start of road at Chouddagram at Intersection with N1,,,72075,72076
30525,Z1048,0.6413887674826354,LRP_CROSS_72076,23.230221413828758,91.1260031209642,,Crossing,"Start of road at Daulatganj, Laksam",,,72076,72075
14480,R141,1.993265558577896,LRP_CROSS_72077,23.33895384043382,91.14640513826471,,Crossing,Start of road from R 140 at Lalmai.,,,72077,72078
30690,Z1049,2.171220711677306,LRP_CROSS_72078,23.33895384043382,91.14640513826471,,Crossing,Start of road from Z1401 at Mogbari Busstand.,,,72078,72077
14480,R141,37.17613356258176,LRP_CROSS_72079,23.03854456637427,91.10559230287066,,Crossing,Start of road from R 140 at Lalmai.,,,72079,72080
14620,R142,10.713266171678313,LRP_CROSS_72080,23.03854456637427,91.10559230287066,,Crossing,Road start from Intersection of R140 & N 104 at Begomgonj Zero point.,,,72080,72079
14480,R141,37.17613356258176,LRP_CROSS_72081,23.03854456637427,91.10559230287066,,Crossing,Start of road from R 140 at Lalmai.,,,72081,72082
34741,Z1421,0.9906612579530018,LRP_CROSS_72082,23.03854456637427,91.10559230287066,,Crossing,Intersection with R142 at Sonaimuri.,,,72082,72081
14620,R142,10.713266171678313,LRP_CROSS_72083,23.03854456637427,91.10559230287066,,Crossing,Road start from Intersection of R140 & N 104 at Begomgonj Zero point.,,,72083,72084
34741,Z1421,0.9906612579530018,LRP_CROSS_72084,23.03854456637427,91.10559230287066,,Crossing,Intersection with R142 at Sonaimuri.,,,72084,72083
14620,R142,23.63439372626506,LRP_CROSS_72085,23.059361526738005,90.98557907890792,,Crossing,Road start from Intersection of R140 & N 104 at Begomgonj Zero point.,,,72085,72086
35169,Z1426,0.009810478903341073,LRP_CROSS_72086,23.059361526738005,90.98557907890792,,Crossing,Road start from R142 at.,,,72086,72085
14620,R142,23.63439372626506,LRP_CROSS_72087,23.059361526738005,90.98557907890792,,Crossing,Road start from Intersection of R140 & N 104 at Begomgonj Zero point.,,,72087,72088
35337,Z1430,0.00805265459873489,LRP_CROSS_72088,23.059361526738005,90.98557907890792,,Crossing,Start of road  from R142 at Chatkhil.,,,72088,72087
14620,R142,23.63439372626506,LRP_CROSS_72089,23.059361526738005,90.98557907890792,,Crossing,Road start from Intersection of R140 & N 104 at Begomgonj Zero point.,,,72089,72090
36351,Z1510,27.61620017031679,LRP_CROSS_72090,23.059361526738005,90.98557907890792,,Crossing,"Start at Madani, from R140",,,72090,72089
35169,Z1426,0.009810478903341073,LRP_CROSS_72091,23.059361526738005,90.98557907890792,,Crossing,Road start from R142 at.,,,72091,72092
35337,Z1430,0.00805265459873489,LRP_CROSS_72092,23.059361526738005,90.98557907890792,,Crossing,Start of road  from R142 at Chatkhil.,,,72092,72091
35169,Z1426,0.009810478903341073,LRP_CROSS_72093,23.059361526738005,90.98557907890792,,Crossing,Road start from R142 at.,,,72093,72094
36351,Z1510,27.61620017031679,LRP_CROSS_72094,23.059361526738005,90.98557907890792,,Crossing,"Start at Madani, from R140",,,72094,72093
35337,Z1430,0.00805265459873489,LRP_CROSS_72095,23.059361526738005,90.98557907890792,,Crossing,Start of road  from R142 at Chatkhil.,,,72095,72096
36351,Z1510,27.61620017031679,LRP_CROSS_72096,23.059361526738005,90.98557907890792,,Crossing,"Start at Madani, from R140",,,72096,72095
14848,R151,47.65277263916055,LRP_CROSS_72097,22.708205093492108,91.78404878698421,,Crossing,Road start from N1 at Baraiyerhat.,,,72097,72098
15153,R160,24.452306840210518,LRP_CROSS_72098,22.708205093492108,91.78404878698421,,Crossing,Road start from N106 near Hathazari Busstand.,,,72098,72097
14848,R151,47.65277263916055,LRP_CROSS_72099,22.708205093492108,91.78404878698421,,Crossing,Road start from N1 at Baraiyerhat.,,,72099,72100
31933,Z1086,22.580039490739193,LRP_CROSS_72100,22.708205093492108,91.78404878698421,,Crossing,Start of Road from N 1  at Baroirdala.,,,72100,72099
15153,R160,24.452306840210518,LRP_CROSS_72101,22.708205093492108,91.78404878698421,,Crossing,Road start from N106 near Hathazari Busstand.,,,72101,72102
31933,Z1086,22.580039490739193,LRP_CROSS_72102,22.708205093492108,91.78404878698421,,Crossing,Start of Road from N 1  at Baroirdala.,,,72102,72101
15062,R152,36.17655652289213,LRP_CROSS_72103,22.946147329922844,91.86188501395425,,Crossing,"Road start from R151 (Baraiyerhat, Haidchokia Road Heako Bazar, Vugpur.",,,72103,72104
15153,R160,57.505631247230035,LRP_CROSS_72104,22.946147329922844,91.86188501395425,,Crossing,Road start from N106 near Hathazari Busstand.,,,72104,72103
15062,R152,36.17655652289213,LRP_CROSS_72105,22.946147329922844,91.86188501395425,,Crossing,"Road start from R151 (Baraiyerhat, Haidchokia Road Heako Bazar, Vugpur.",,,72105,72106
36533,Z1602,0.010263778894302883,LRP_CROSS_72106,22.946147329922844,91.86188501395425,,Crossing,Road start from R160 at Jaliapara,,,72106,72105
15153,R160,57.505631247230035,LRP_CROSS_72107,22.946147329922844,91.86188501395425,,Crossing,Road start from N106 near Hathazari Busstand.,,,72107,72108
36533,Z1602,0.010263778894302883,LRP_CROSS_72108,22.946147329922844,91.86188501395425,,Crossing,Road start from R160 at Jaliapara,,,72108,72107
15153,R160,92.66121137867061,LRP_CROSS_72109,23.119940993708852,91.9866256074462,,Crossing,Road start from N106 near Hathazari Busstand.,,,72109,72110
36591,Z1603,1.0520246982891843,LRP_CROSS_72110,23.119940993708852,91.9866256074462,,Crossing,"Road start from Intersection of R160 at zero point, Khagrachhari.",,,72110,72109
15153,R160,92.66121137867061,LRP_CROSS_72111,23.119940993708852,91.9866256074462,,Crossing,Road start from N106 near Hathazari Busstand.,,,72111,72112
36754,Z1604,0.003959567110614999,LRP_CROSS_72112,23.119940993708852,91.9866256074462,,Crossing,Start of Road from R160 at Khagrachari,,,72112,72111
36591,Z1603,1.0520246982891843,LRP_CROSS_72113,23.119940993708852,91.9866256074462,,Crossing,"Road start from Intersection of R160 at zero point, Khagrachhari.",,,72113,72114
36754,Z1604,0.003959567110614999,LRP_CROSS_72114,23.119940993708852,91.9866256074462,,Crossing,Start of Road from R160 at Khagrachari,,,72114,72113
15755,R162,23.95,LRP_CROSS_72115,22.8130278,92.0384441,,Crossing,Road start from N 106 at Manikchhari Army Checkpost,,,72115,72116
37092,Z1612,0.0,LRP_CROSS_72116,22.8130278,92.0384441,,Crossing,Road Start from R 162 at Bogachhari.,,,72116,72115
15902,R163,15.80854672610818,LRP_CROSS_72117,22.45929255355857,91.96710846137252,,Crossing,"Start of Road from Mohora ,Chittagong.",,,72117,72118
28113,Z1012,10.909383360574186,LRP_CROSS_72118,22.45929255355857,91.96710846137252,,Crossing,Start of road from  N106 at Raozan,,,72118,72117
15902,R163,27.930178905395447,LRP_CROSS_72119,22.46268998227772,92.07792428474653,,Crossing,"Start of Road from Mohora ,Chittagong.",,,72119,72120
37140,Z1617,14.426860517638897,LRP_CROSS_72120,22.46268998227772,92.07792428474653,,Crossing,Start of Road from N106 at Gabtoli,,,72120,72119
15902,R163,9.149,LRP_CROSS_72121,22.4413886,91.9092222,,Crossing,"Start of Road from Mohora ,Chittagong.",,,72121,72122
37466,Z1629,12.4,LRP_CROSS_72122,22.4413886,91.9092222,,Crossing,Start of road From N 106 at  Raozan.,,,72122,72121
16067,R170,74.635,LRP_CROSS_72123,21.7521667,92.0078333,,Crossing,Road start from N1 (Dhaka Teknaf) road at Patiya bazar.,,,72123,72124
16462,R172,7.96,LRP_CROSS_72124,21.7521667,92.0078333,,Crossing,Road start from N1at Pubali Bank thana road  more Chokoria .,,,72124,72123
16067,R170,10.455907391581757,LRP_CROSS_72125,22.238457492227347,91.9285779815303,,Crossing,Road start from N1 (Dhaka Teknaf) road at Patiya bazar.,,,72125,72126
31471,Z1070,10.068919352830445,LRP_CROSS_72126,22.238457492227347,91.9285779815303,,Crossing,Start of road from N107,,,72126,72125
16067,R170,63.83976408410959,LRP_CROSS_72127,21.83027580739922,91.96958523844438,,Crossing,Road start from N1 (Dhaka Teknaf) road at Patiya bazar.,,,72127,72128
32514,Z1125,11.946375405819829,LRP_CROSS_72128,21.83027580739922,91.96958523844438,,Crossing,"Road start from N-1 at Boroitoli, Ekatabazar .",,,72128,72127
16067,R170,69.13227526835985,LRP_CROSS_72129,21.793355729712317,91.99153385575568,,Crossing,Road start from N1 (Dhaka Teknaf) road at Patiya bazar.,,,72129,72130
32651,Z1127,10.331205449728543,LRP_CROSS_72130,21.793355729712317,91.99153385575568,,Crossing,Road Start from N1 at NCC Bank Old Bus Stand Chokaria.,,,72130,72129
16067,R170,69.13227526835985,LRP_CROSS_72131,21.793355729712317,91.99153385575568,,Crossing,Road start from N1 (Dhaka Teknaf) road at Patiya bazar.,,,72131,72132
32680,Z1128,7.463545865278817,LRP_CROSS_72132,21.793355729712317,91.99153385575568,,Crossing,Road start from R172 at Illasha Bazar.,,,72132,72131
16067,R170,69.13227526835985,LRP_CROSS_72133,21.793355729712317,91.99153385575568,,Crossing,Road start from N1 (Dhaka Teknaf) road at Patiya bazar.,,,72133,72134
33102,Z1135,2.3435144237450913,LRP_CROSS_72134,21.793355729712317,91.99153385575568,,Crossing,Road start from Kanakhola,,,72134,72133
32651,Z1127,10.331205449728543,LRP_CROSS_72135,21.793355729712317,91.99153385575568,,Crossing,Road Start from N1 at NCC Bank Old Bus Stand Chokaria.,,,72135,72136
32680,Z1128,7.463545865278817,LRP_CROSS_72136,21.793355729712317,91.99153385575568,,Crossing,Road start from R172 at Illasha Bazar.,,,72136,72135
32651,Z1127,10.331205449728543,LRP_CROSS_72137,21.793355729712317,91.99153385575568,,Crossing,Road Start from N1 at NCC Bank Old Bus Stand Chokaria.,,,72137,72138
33102,Z1135,2.3435144237450913,LRP_CROSS_72138,21.793355729712317,91.99153385575568,,Crossing,Road start from Kanakhola,,,72138,72137
32680,Z1128,7.463545865278817,LRP_CROSS_72139,21.793355729712317,91.99153385575568,,Crossing,Road start from R172 at Illasha Bazar.,,,72139,72140
33102,Z1135,2.3435144237450913,LRP_CROSS_72140,21.793355729712317,91.99153385575568,,Crossing,Road start from Kanakhola,,,72140,72139
16462,R172,17.27,LRP_CROSS_72141,21.7158889,91.9448608,,Crossing,Road start from N1at Pubali Bank thana road  more Chokoria .,,,72141,72142
27478,Z1004,0.0,LRP_CROSS_72142,21.7158889,91.9448608,,Crossing,"Road start from end of Moheskhali Bridge , Bodorkhali.",,,72142,72141
0,N1,333.1376596457309,LRP_CROSS_72143,21.7575556,92.0704716,,Crossing,Start of Road  after Jatrabari Flyover infront of filling station.,,,72143,72144
16462,R172,0.692,LRP_CROSS_72144,21.7575556,92.0704716,,Crossing,Road start from N1at Pubali Bank thana road  more Chokoria .,,,72144,72143
0,N1,333.1376596457309,LRP_CROSS_72145,21.7575556,92.0704716,,Crossing,Start of Road  after Jatrabari Flyover infront of filling station.,,,72145,72146
32476,Z1121,1.873,LRP_CROSS_72146,21.7575556,92.0704716,,Crossing,The road starts from Cherenga Grammer School,,,72146,72145
0,N1,333.1376596457309,LRP_CROSS_72147,21.7575556,92.0704716,,Crossing,Start of Road  after Jatrabari Flyover infront of filling station.,,,72147,72148
32651,Z1127,0.17542118925231606,LRP_CROSS_72148,21.7575556,92.0704716,,Crossing,Road Start from N1 at NCC Bank Old Bus Stand Chokaria.,,,72148,72147
16462,R172,0.692,LRP_CROSS_72149,21.7575556,92.0704716,,Crossing,Road start from N1at Pubali Bank thana road  more Chokoria .,,,72149,72150
32476,Z1121,1.873,LRP_CROSS_72150,21.7575556,92.0704716,,Crossing,The road starts from Cherenga Grammer School,,,72150,72149
16462,R172,0.692,LRP_CROSS_72151,21.7575556,92.0704716,,Crossing,Road start from N1at Pubali Bank thana road  more Chokoria .,,,72151,72152
32651,Z1127,0.17542118925231606,LRP_CROSS_72152,21.7575556,92.0704716,,Crossing,Road Start from N1 at NCC Bank Old Bus Stand Chokaria.,,,72152,72151
32476,Z1121,1.873,LRP_CROSS_72153,21.7575556,92.0704716,,Crossing,The road starts from Cherenga Grammer School,,,72153,72154
32651,Z1127,0.17542118925231606,LRP_CROSS_72154,21.7575556,92.0704716,,Crossing,Road Start from N1 at NCC Bank Old Bus Stand Chokaria.,,,72154,72153
3252,N110,6.502473281286839,LRP_CROSS_72155,21.4413052,91.9859997,,Crossing,"Road Start from N1 at Teknaff 79 Km Cox,s Bazar 8 Km.",,,72155,72156
16531,R180,2.687,LRP_CROSS_72156,21.4413052,91.9859997,,Crossing,"Road start from N110 at bus terminal more, Cox's bazar",,,72156,72155
3252,N110,6.502473281286839,LRP_CROSS_72157,21.4413052,91.9859997,,Crossing,"Road Start from N1 at Teknaff 79 Km Cox,s Bazar 8 Km.",,,72157,72158
32833,Z1132,0.015,LRP_CROSS_72158,21.4413052,91.9859997,,Crossing,Road start from R180 at Cox's Bazar main road.,,,72158,72157
16531,R180,2.687,LRP_CROSS_72159,21.4413052,91.9859997,,Crossing,"Road start from N110 at bus terminal more, Cox's bazar",,,72159,72160
32833,Z1132,0.015,LRP_CROSS_72160,21.4413052,91.9859997,,Crossing,Road start from R180 at Cox's Bazar main road.,,,72160,72159
16614,R203,32.462,LRP_CROSS_72161,23.7812493,90.8287493,,Crossing,Road start from N-2 at Bhulta.,,,72161,72162
29964,Z1042,48.195,LRP_CROSS_72162,23.7812493,90.8287493,,Crossing,Start of Road from N1 at Eliotganj.,,,72162,72161
16614,R203,28.552,LRP_CROSS_72163,23.7775549,90.7948608,,Crossing,Road start from N-2 at Bhulta.,,,72163,72164
30127,Z1043,0.0,LRP_CROSS_72164,23.7775549,90.7948608,,Crossing,"Start of road from Jagannathpur more, Bancharampur (from R203).",,,72164,72163
16614,R203,55.39057545650246,LRP_CROSS_72165,23.85991781409776,90.97293568767188,,Crossing,Road start from N-2 at Bhulta.,,,72165,72166
33309,Z1206,25.732029887547803,LRP_CROSS_72166,23.85991781409776,90.97293568767188,,Crossing,Road start from Z-1205 at Companiganj Bazar,,,72166,72165
16949,R211,17.137,LRP_CROSS_72167,24.1172493,90.7015833,,Crossing,Start of road from N2 Round about at intersection at Itakhola,,,72167,72168
19151,R313,42.352,LRP_CROSS_72168,24.1172493,90.7015833,,Crossing,Start of road N 3 at Mawna.,,,72168,72167
16949,R211,7.290930670733223,LRP_CROSS_72169,24.042782602685467,90.73843889887502,,Crossing,Start of road from N2 Round about at intersection at Itakhola,,,72169,72170
39473,Z2035,0.13973736119507418,LRP_CROSS_72170,24.042782602685467,90.73843889887502,,Crossing,Start of road from R211 at Shibpur bazar.,,,72170,72169
16949,R211,7.290930670733223,LRP_CROSS_72171,24.042782602685467,90.73843889887502,,Crossing,Start of road from N2 Round about at intersection at Itakhola,,,72171,72172
39525,Z2036,0.057482014386146835,LRP_CROSS_72172,24.042782602685467,90.73843889887502,,Crossing,Start of road from R211 at  Shibpur.,,,72172,72171
16949,R211,7.290930670733223,LRP_CROSS_72173,24.042782602685467,90.73843889887502,,Crossing,Start of road from N2 Round about at intersection at Itakhola,,,72173,72174
39819,Z2044,0.0010611356087207873,LRP_CROSS_72174,24.042782602685467,90.73843889887502,,Crossing,start of road at Round  about near at Shibpur,,,72174,72173
39473,Z2035,0.13973736119507418,LRP_CROSS_72175,24.042782602685467,90.73843889887502,,Crossing,Start of road from R211 at Shibpur bazar.,,,72175,72176
39525,Z2036,0.057482014386146835,LRP_CROSS_72176,24.042782602685467,90.73843889887502,,Crossing,Start of road from R211 at  Shibpur.,,,72176,72175
39473,Z2035,0.13973736119507418,LRP_CROSS_72177,24.042782602685467,90.73843889887502,,Crossing,Start of road from R211 at Shibpur bazar.,,,72177,72178
39819,Z2044,0.0010611356087207873,LRP_CROSS_72178,24.042782602685467,90.73843889887502,,Crossing,start of road at Round  about near at Shibpur,,,72178,72177
39525,Z2036,0.057482014386146835,LRP_CROSS_72179,24.042782602685467,90.73843889887502,,Crossing,Start of road from R211 at  Shibpur.,,,72179,72180
39819,Z2044,0.0010611356087207873,LRP_CROSS_72180,24.042782602685467,90.73843889887502,,Crossing,start of road at Round  about near at Shibpur,,,72180,72179
16949,R211,22.981,LRP_CROSS_72181,24.1641389,90.718916,,Crossing,Start of road from N2 Round about at intersection at Itakhola,,,72181,72182
40061,Z2049,4.407,LRP_CROSS_72182,24.1641389,90.718916,,Crossing,Start of road from R211 at Hatemdi,,,72182,72181
16949,R211,22.981,LRP_CROSS_72183,24.1641389,90.718916,,Crossing,Start of road from N2 Round about at intersection at Itakhola,,,72183,72184
40123,Z2115,0.03099939916957862,LRP_CROSS_72184,24.1641389,90.718916,,Crossing,Start of Road from R211at Hatemdi,,,72184,72183
40061,Z2049,4.407,LRP_CROSS_72185,24.1641389,90.718916,,Crossing,Start of road from R211 at Hatemdi,,,72185,72186
40123,Z2115,0.03099939916957862,LRP_CROSS_72186,24.1641389,90.718916,,Crossing,Start of Road from R211at Hatemdi,,,72186,72185
